"SCNAME","SCMENU","SCOPT#","SCXCO#","SCXGRP","SCEXPD","SCADUS","SCADDT","SCADTM","SCCHUS","SCCHDT","SCCHTM","SCFROM"
"COCCISAYA","DSJOBM14","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","014",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","016",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","017",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","018",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","019",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","020",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","021",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","023",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","024",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","025",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","026",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","027",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","028",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","030",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","031",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","032",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","033",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","034",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","035",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","036",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","037",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","038",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","039",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","040",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","041",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","042",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","043",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","044",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","045",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","046",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","047",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","048",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","049",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","051",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","052",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","053",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","054",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","055",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","056",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","057",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","058",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","061",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","062",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","063",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","064",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","065",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","066",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","067",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","068",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","069",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","070",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","073",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","074",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM14","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15R","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15R","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15R","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15R","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15R","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15R","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15R","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15R","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM15R","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","014",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","016",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","017",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","020",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","021",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","022",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","023",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","024",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","025",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","026",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","027",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","028",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","030",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","033",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","034",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","035",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","036",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","038",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","039",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","040",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","041",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","042",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","043",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","044",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","045",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","046",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","047",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","048",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","049",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","050",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","052",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","053",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","054",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","055",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","056",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","059",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","062",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","063",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","070",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","071",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","072",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","073",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","074",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","075",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","076",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","077",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","078",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","079",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","080",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","020",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","021",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","023",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","024",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","025",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","026",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","027",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","028",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","029",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","030",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","031",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","032",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","033",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","034",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","036",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","037",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","038",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","040",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","041",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","044",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","046",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","048",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","049",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","050",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","062",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM16R","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","014",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","016",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","017",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","018",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","019",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","020",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","022",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","023",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","024",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","025",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","030",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","031",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","035",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","040",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","041",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","042",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","043",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","044",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","045",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","061",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM162","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","040",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","041",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM163","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","DSJOBM17","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
